02-11 23:35:24.827 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification requested for package com.sokol.MediaPipeTest, PackageManager id = 45, Verifier id = d34436c0-6fe8-4f35-bce0-3f3e34abfe47
02-11 23:35:24.831  9500  9500 I GOS:GameServiceReceiver:  PkgInstallStarted for com.sokol.MediaPipeTest UserID : 0
02-11 23:35:24.839  9500 21087 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(INSTALL_STARTED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: onPackageInstallStarted(). packageName: com.sokol.MediaPipeTest
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: addPkgDataFromServer(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.854 14325 21086 I Finsky  : [1335] VerifyApps: Anti-malware verification task started for package=com.sokol.MediaPipeTest
02-11 23:35:24.881  9500 21087 I GOS:NetworkConnector: getSinglePkg(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.893 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult for package=com.sokol.MediaPipeTest with timeout=15000ms
02-11 23:35:24.894 14325 14368 I Finsky  : [946] VerifyApps: Starting APK Analysis scan for com.sokol.MediaPipeTest.
02-11 23:35:24.894 14325 14368 I Finsky  : [946] Scanning package com.sokol.MediaPipeTest contents with client side protections. File: [f1dRF7nnlVO2kXBDoexMXwJd7M2HzKwvqdRNagKNZlM]
02-11 23:35:25.030 14325 21108 I Finsky  : [1339] VerifyApps: Verification package=com.sokol.MediaPipeTest, id=45, response=0, upload_requested=false, enable_ecm=false
02-11 23:35:25.034 14325 21108 I Finsky  : [1339] VerifyApps: PAM result saving to datastore delayed for package: com.sokol.MediaPipeTest
02-11 23:35:25.116 14325 14367 I Finsky  : [945] VerifyApps: APK Analysis scan finished for com.sokol.MediaPipeTest. Verdict: SAFE
02-11 23:35:25.116 14325 21086 I Finsky  : [1335] VerifyApps: ScanResultPicker returned for package=com.sokol.MediaPipeTest: SAFE
02-11 23:35:25.117 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult returning verdict SAFE for package=com.sokol.MediaPipeTest
02-11 23:35:25.123  1527  1603 I PackageManager:           pkg{com.sokol.MediaPipeTest}
02-11 23:35:25.123 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification complete: id=45, package_name=com.sokol.MediaPipeTest
02-11 23:35:26.614  2060  2797 I ViewRootImpl@7a4a1cd[MediaPipeTest]: mWNT: t=0xb400006f71701400 mBlastBufferQueue=0xb400006f6be23300 fn= 2 mRenderHdrSdrRatio=1.0 caller= android.view.SyncRtSurfaceTransactionApplier.applyTransaction:96 android.view.SyncRtSurfaceTransactionApplier.lambda$scheduleApply$0:69 android.view.SyncRtSurfaceTransactionApplier.$r8$lambda$SgowXC58rj3PR958kHUfRgLZmvE:0 
02-11 23:35:26.614  1527  4804 D WindowManager: finishDrawingWindow: Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} mDrawState=HAS_DRAWN seqId=0
02-11 23:35:26.614  1154  1154 I Layer   : fillInputInfo layer:com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200#3158, visible=1 (hasInputInfo:1, isHidden:0, alpha:1.000000, parent:7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3157,parenthidden:0, parentalpha:1.000000, mBuffer:0, mSidebandStream:0,hasSomethingToDraw:0, hasEffect:0, fillsColor:0, drawShadows:0, hasBlur:0)
02-11 23:35:26.615  1103  1103 I gralloc4: allocate: id=44f00001cb0, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1200x1920, stride=1200, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.616  1527  2191 D InputDispatcher: Focus entered window (0): 7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity
02-11 23:35:26.620 21200 21233 I SOKOL   : [Sokol App][info][id:0] MediaPipeTest-app.cs:49:0: 
02-11 23:35:26.620 21200 21233 I SOKOL   : 	Initialize Sokol and MediaPipe
02-11 23:35:26.624  1527  8222 I ImeTracker: com.sokol.MediaPipeTest:e5eddc5b: onRequestHide at ORIGIN_SERVER_HIDE_INPUT reason HIDE_UNSPECIFIED_WINDOW
02-11 23:35:26.624  1527  8222 I ImeTracker: com.sokol.MediaPipeTest:e5eddc5b: onCancelled at PHASE_SERVER_SHOULD_HIDE
02-11 23:35:26.630  2060  2798 I ViewRootImpl@7a4a1cd[MediaPipeTest]: mWNT: t=0xb400006f6be37600 mBlastBufferQueue=0xb400006f6be23300 fn= 3 mRenderHdrSdrRatio=1.0 caller= android.view.SyncRtSurfaceTransactionApplier.applyTransaction:96 android.view.SyncRtSurfaceTransactionApplier.lambda$scheduleApply$0:69 android.view.SyncRtSurfaceTransactionApplier.$r8$lambda$SgowXC58rj3PR958kHUfRgLZmvE:0 
02-11 23:35:26.630 21200 21233 I SOKOL   : [Sokol App][info][id:0] MediaPipeTest-app.cs:93:0: 
02-11 23:35:26.631  1103  1103 I gralloc4: allocate: id=44f00001cb1, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1200x1920, stride=1200, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.633 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.633 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.634 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:95] Mediapipe:0:0: 
02-11 23:35:26.635 21200 21233 I SOKOL   : [Sokol App][info][id:96] Mediapipe:0:0: 
02-11 23:35:26.638  1527  2191 D InsetsSourceProvider: updateControlForTarget: control=InsetsSourceControl: {3 mType=ime mSurfacePosition=Point(0, 36) mInsetsHint=Insets{left=0, top=0, right=0, bottom=561}}, target=Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}, from=com.android.server.wm.ImeInsetsSourceProvider.updateControlForTarget:165 com.android.server.wm.InsetsStateController.onControlTargetChanged:358 com.android.server.wm.InsetsStateController.onImeControlTargetChanged:302 com.android.server.wm.DisplayContent.updateImeControlTarget:5727 com.android.server.wm.DisplayContent.updateImeInputAndControlTarget:5687 
02-11 23:35:26.640 21200 21233 I SOKOL   : [Sokol App][info][id:0] MediaPipeTest-app.cs:108:0: 
02-11 23:35:26.641  1527  8222 V WindowManager: Relayout Window{7554827 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}: viewVisibility=0 req=1920x1200 ty=1 d0
02-11 23:35:26.648 21200 21200 I InsetsSourceConsumer: applyRequestedVisibilityToControl: visible=false, type=ime, host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity
02-11 23:35:26.648  2060  2797 I ViewRootImpl@7a4a1cd[MediaPipeTest]: mWNT: t=0xb400006f6be38200 mBlastBufferQueue=0xb400006f6be23300 fn= 4 mRenderHdrSdrRatio=1.0 caller= android.view.SyncRtSurfaceTransactionApplier.applyTransaction:96 android.view.SyncRtSurfaceTransactionApplier.lambda$scheduleApply$0:69 android.view.SyncRtSurfaceTransactionApplier.$r8$lambda$SgowXC58rj3PR958kHUfRgLZmvE:0 
02-11 23:35:26.653  4075  4075 I HBD     : b [AiWriter] setContact : com.sokol.MediaPipeTest
02-11 23:35:26.657  1527  1548 D ScreenCurtainController: onForegroundActivitiesChanged: com.sokol.MediaPipeTest
02-11 23:35:26.666  1527  2191 V WindowManager: Relayout Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: viewVisibility=8 req=1920x1200 ty=3 d0
02-11 23:35:26.671  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Relayout returned: old=(0,0,1920,1200) new=(0,0,1920,1200) relayoutAsync=false req=(1920,1200)8 dur=4 res=0x402 s={false 0x0} ch=true seqId=0
02-11 23:35:26.671  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: dispatchDetachedFromWindow
02-11 23:35:26.671  1527  2191 D CoreBackPreview: Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: Setting back callback null
02-11 23:35:26.672  1527  2790 D WindowManager: Starting window removed Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}
02-11 23:35:26.672  1527  2790 I WindowManager: Cancelling animation restarting=false, leash=Surface(name=Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c - animation-leash of starting_reveal)/@0xb406635
02-11 23:35:26.672  1527  2790 I WindowManager: Reparenting to original parent: Surface(name=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802})/@0x49ee05a, destroy=false, surface=Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c
02-11 23:35:26.672  1527  2790 W InputManager-JNI: Input channel object '5a20e87 Splash Screen com.sokol.MediaPipeTest (client)' was disposed without first being removed with the input manager!
02-11 23:35:26.673  1527  2790 V WindowManager: Remove Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: mSurfaceController=Surface(name=Splash Screen com.sokol.MediaPipeTest$_2060)/@0xba33e32 mAnimatingExit=false mRemoveOnExit=false mHasSurface=true surfaceShowing=false animating=false app-animation=false mDisplayFrozen=false callers=com.android.server.wm.WindowManagerService.removeWindow:2148 com.android.server.wm.Session.remove:257 android.view.IWindowSession$Stub.onTransact:747 com.android.server.wm.Session.onTransact:204 android.os.Binder.execTransactInternal:1380 android.os.Binder.execTransact:1311 
02-11 23:35:26.673  1527  2790 I WindowManager: Destroying surface Surface(name=Splash Screen com.sokol.MediaPipeTest$_2060)/@0xba33e32 called by com.android.server.wm.WindowStateAnimator.destroySurface:804 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:473 com.android.server.wm.WindowState.removeImmediately:2945 com.android.server.wm.WindowState.removeIfPossible:3216 com.android.server.wm.WindowManagerService.removeWindow:2148 com.android.server.wm.Session.remove:257 android.view.IWindowSession$Stub.onTransact:747 com.android.server.wm.Session.onTransact:204 
02-11 23:35:26.679  1154  1154 I Layer   : Layer [Splash Screen com.sokol.MediaPipeTest$_2060#3152] hidden!! flag(1)
02-11 23:35:26.679  1154  1154 I Layer   : id=3151 removeFromCurrentState 5a20e87 Splash Screen com.sokol.MediaPipeTest#3151 (108)
02-11 23:35:26.679  1154  1154 I Layer   : id=3152 removeFromCurrentState Splash Screen com.sokol.MediaPipeTest$_2060#3152 (108)
02-11 23:35:26.679  1154  1154 I Layer   : id=3161 removeFromCurrentState Surface(name=7554827 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity)/@0xcffa06c - animation-leash of starting_reveal#3161 (108)
02-11 23:35:26.679  1154  1154 I Layer   : id=3152 removeFromCurrentState Splash Screen com.sokol.MediaPipeTest$_2060#3152 (108)
02-11 23:35:26.682  1154  1154 I SurfaceFlinger: id=3152 Removed Splash Screen com.sokol.MediaPipeTest$_2060#3152 (106)
02-11 23:35:26.682  1154  1154 I SurfaceFlinger: id=3151 Removed 5a20e87 Splash Screen com.sokol.MediaPipeTest#3151 (106)
02-11 23:35:26.687  1154  1154 D SurfaceFlinger:      DEVICE | 0xb4000078d4e45f00 | 0102 | RGBA_8888    |    0.0    0.0  600.0  960.0 |    0    0 1200 1920 | com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200#3158
02-11 23:35:26.713  1154  1154 I Layer   : id=3152 Destroyed Splash Screen com.sokol.MediaPipeTest$_2060#3152
02-11 23:35:26.713  1154  1154 I Layer   : id=3151 Destroyed 5a20e87 Splash Screen com.sokol.MediaPipeTest#3151
02-11 23:35:26.787  1527  1858 D MdnieScenarioControlService:  packageName : com.sokol.MediaPipeTest    className : com.sokol.app.SokolNativeActivity
02-11 23:35:26.915  1154  1154 D SurfaceFlinger:      DEVICE | 0xb4000078d4e6f200 | 0102 | RGBA_8888    |    0.0    0.0  600.0  960.0 |    0    0 1200 1920 | com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200#3158
02-11 23:35:26.932  1154  1154 D SurfaceFlinger:      DEVICE | 0xb4000078b5861400 | 0102 | RGBA_8888    |    0.0    0.0  600.0  960.0 |    0    0 1200 1920 | com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_21200#3158
02-11 23:35:26.966 21200 21200 I InsetsController: cancelAnimation: types=statusBars navigationBars, animType=1, host=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, from=android.view.InsetsController.notifyFinished:1748 android.view.InsetsAnimationThreadControlRunner$1.lambda$notifyFinished$0:85 android.view.InsetsAnimationThreadControlRunner$1.$r8$lambda$RAf1SfIREsj9-wH5FOigMy6eLkM:0 
02-11 23:35:27.274 21200 21205 I l.MediaPipeTest: Compiler allocated 6763KB to compile void android.view.ViewRootImpl.performTraversals()
02-11 23:35:31.309  1527  2044 I Pageboost: db create : CREATE TABLE IF NOT EXISTS comsokolMediaPipeTest (FILENAME TEXT, OFFSET INTEGER, SIZE INTEGER, FORVRAMDISK INTEGER, BITMAP BLOB, unique (FILENAME, OFFSET) );
02-11 23:35:31.311  1527  2044 I Pageboost: db create : CREATE TABLE IF NOT EXISTS comsokolMediaPipeTest (FILENAME TEXT, OFFSET INTEGER, SIZE INTEGER, FORVRAMDISK INTEGER, BITMAP BLOB, unique (FILENAME, OFFSET) );
02-11 23:35:31.320  1527  2044 I Pageboost: db update :com.sokol.MediaPipeTest ret 1
02-11 23:35:31.371  1527  2044 I Pageboost: memUsage collected : 32017 0 4280 for com.sokol.MediaPipeTest 21200
02-11 23:35:39.318  1527  2191 D SGM:GameManager: identifyForegroundApp. com.sokol.MediaPipeTest, mCurrentUserId: 0, callerUserId: 0
02-11 23:35:39.318  1527  2191 D SGM:PkgDataHelper: getGamePkgData(). com.sokol.MediaPipeTest
02-11 23:35:41.146  7799  7806 W gle.android.gms: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~d-x9Evx8z7bWtXVttXxcDA==/com.sokol.MediaPipeTest-oElaLg0F8Mb6OdDquKuDQA==/base.apk' with 1 weak references
02-11 23:35:41.147  7799  7806 W gle.android.gms: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~d-x9Evx8z7bWtXVttXxcDA==/com.sokol.MediaPipeTest-oElaLg0F8Mb6OdDquKuDQA==/split_config.arm64_v8a.apk' with 1 weak references
02-11 23:35:41.148  7799  7806 W gle.android.gms: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/base.apk' with 1 weak references
02-11 23:35:41.149  7799  7806 W gle.android.gms: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~A4ZAA185VbjSsHUqaVgbmg==/com.sokol.MediaPipeTest-pd0DogS6HqA_gAnvvCy-Uw==/split_config.arm64_v8a.apk' with 1 weak references

